ID,Marker,Stage,Tissue,RepID,Info,DataAuthor
ENCFF427XPE,H3K27ac,E12.5,Midbrain,2,ExpAcc:ENCSR252ONR md5sum:8d64e193fd12b590ba8243cde3a4ae62 URL:https://www.encodeproject.org/files/ENCFF427XPE/@@download/ENCFF427XPE.bam genomeversion:mm10,renlab
ENCFF699POE,H3K27me3,E12.5,Neural-tube,1,ExpAcc:ENCSR375RUA md5sum:73f6af0cd46fa24422364b69231264d7 URL:https://www.encodeproject.org/files/ENCFF699POE/@@download/ENCFF699POE.bam genomeversion:mm10,renlab
ENCFF716KDJ,H3K27me3,E12.5,Neural-tube,2,ExpAcc:ENCSR375RUA md5sum:3e0f5b248d89d69ce6af6c465dc5f29e URL:https://www.encodeproject.org/files/ENCFF716KDJ/@@download/ENCFF716KDJ.bam genomeversion:mm10,renlab
ENCFF629GRL,H3K9ac,E12.5,Hindbrain,2,ExpAcc:ENCSR576XBN md5sum:e4c54dfe3f6217221da92c8eff1aebef URL:https://www.encodeproject.org/files/ENCFF629GRL/@@download/ENCFF629GRL.bam genomeversion:mm10,renlab
ENCFF812UOB,H3K9ac,E12.5,Hindbrain,1,ExpAcc:ENCSR576XBN md5sum:9322e5fa4f48105c0e7adce71c7ef898 URL:https://www.encodeproject.org/files/ENCFF812UOB/@@download/ENCFF812UOB.bam genomeversion:mm10,renlab
ENCFF668DYZ,H3K27me3,E12.5,Midbrain,1,ExpAcc:ENCSR104PWP md5sum:1970a81c5f4ee5d4ca7bb6f92bc04936 URL:https://www.encodeproject.org/files/ENCFF668DYZ/@@download/ENCFF668DYZ.bam genomeversion:mm10,renlab
ENCFF640KET,H3K27me3,E12.5,Midbrain,2,ExpAcc:ENCSR104PWP md5sum:06cc79c422d2f134eb48ffc3f9bd2924 URL:https://www.encodeproject.org/files/ENCFF640KET/@@download/ENCFF640KET.bam genomeversion:mm10,renlab
ENCFF697FVT,H3K4me2,E12.5,Midbrain,2,ExpAcc:ENCSR707DZS md5sum:c4214f4046395d7a6fb65570e3a0c63c URL:https://www.encodeproject.org/files/ENCFF697FVT/@@download/ENCFF697FVT.bam genomeversion:mm10,renlab
ENCFF414RYP,H3K4me2,E12.5,Midbrain,1,ExpAcc:ENCSR707DZS md5sum:87acc11c7bbcf26aedb07653a8d99efb URL:https://www.encodeproject.org/files/ENCFF414RYP/@@download/ENCFF414RYP.bam genomeversion:mm10,renlab
ENCFF438XQQ,H3K4me3,E12.5,Liver,2,ExpAcc:ENCSR471SJG md5sum:966593b769bb3dae66b206a352f176a6 URL:https://www.encodeproject.org/files/ENCFF438XQQ/@@download/ENCFF438XQQ.bam genomeversion:mm10,renlab
ENCFF046YZK,H3K4me3,E12.5,Liver,1,ExpAcc:ENCSR471SJG md5sum:85329443abfc6cf3fa1c9f8cb9a759bd URL:https://www.encodeproject.org/files/ENCFF046YZK/@@download/ENCFF046YZK.bam genomeversion:mm10,renlab
ENCFF654YMG,H3K9ac,E12.5,Liver,2,ExpAcc:ENCSR607HIQ md5sum:40ca48d4228485c64aed28e9c2225b64 URL:https://www.encodeproject.org/files/ENCFF654YMG/@@download/ENCFF654YMG.bam genomeversion:mm10,renlab
ENCFF456AYS,H3K9ac,E12.5,Liver,1,ExpAcc:ENCSR607HIQ md5sum:aa7759b455dadfef00611edfd1539e5d URL:https://www.encodeproject.org/files/ENCFF456AYS/@@download/ENCFF456AYS.bam genomeversion:mm10,renlab
ENCFF938SVA,H3K4me2,E12.5,Hindbrain,1,ExpAcc:ENCSR537AKT md5sum:843122d85bb3114c5cace87b353ca46a URL:https://www.encodeproject.org/files/ENCFF938SVA/@@download/ENCFF938SVA.bam genomeversion:mm10,renlab
ENCFF621WXP,H3K4me2,E12.5,Hindbrain,2,ExpAcc:ENCSR537AKT md5sum:730acf705beea1b1b66f21a5dff4c6d4 URL:https://www.encodeproject.org/files/ENCFF621WXP/@@download/ENCFF621WXP.bam genomeversion:mm10,renlab
ENCFF405LXU,Input,E12.5,Cranio-facial,1,ExpAcc:ENCSR445HBA md5sum:3b5459f9898b53ca10f8ceb37646589f URL:https://www.encodeproject.org/files/ENCFF405LXU/@@download/ENCFF405LXU.bam genomeversion:mm10,renlab
ENCFF980WPU,Input,E12.5,Cranio-facial,2,ExpAcc:ENCSR445HBA md5sum:b82e4519f0cd8f002515f21fdcbb09d9 URL:https://www.encodeproject.org/files/ENCFF980WPU/@@download/ENCFF980WPU.bam genomeversion:mm10,renlab
ENCFF602NFV,H3K27ac,E12.5,Neural-tube,2,ExpAcc:ENCSR891SAW md5sum:00c5dfecd23c18d98a65d89017d8eadb URL:https://www.encodeproject.org/files/ENCFF602NFV/@@download/ENCFF602NFV.bam genomeversion:mm10,renlab
ENCFF208MCV,H3K27ac,E12.5,Neural-tube,1,ExpAcc:ENCSR891SAW md5sum:9cd6040f38bc59e8ebe9ba5a69761b09 URL:https://www.encodeproject.org/files/ENCFF208MCV/@@download/ENCFF208MCV.bam genomeversion:mm10,renlab
ENCFF978JBO,H3K9me3,E12.5,Forebrain,1,ExpAcc:ENCSR634GFJ md5sum:07da72cd81e095da8d9ba43c04dc9481 URL:https://www.encodeproject.org/files/ENCFF978JBO/@@download/ENCFF978JBO.bam genomeversion:mm10,renlab
ENCFF374YGB,H3K9me3,E12.5,Forebrain,2,ExpAcc:ENCSR634GFJ md5sum:19e44519a58fa8932ef879e22d2aa2d5 URL:https://www.encodeproject.org/files/ENCFF374YGB/@@download/ENCFF374YGB.bam genomeversion:mm10,renlab
ENCFF517EVV,H3K27me3,E12.5,Hindbrain,2,ExpAcc:ENCSR302HOJ md5sum:a75e35eb95111bf813e7f3c229df6ec6 URL:https://www.encodeproject.org/files/ENCFF517EVV/@@download/ENCFF517EVV.bam genomeversion:mm10,renlab
ENCFF849BXV,H3K27me3,E12.5,Hindbrain,1,ExpAcc:ENCSR302HOJ md5sum:3c1998a0c868dd0d327d33efcda0f60c URL:https://www.encodeproject.org/files/ENCFF849BXV/@@download/ENCFF849BXV.bam genomeversion:mm10,renlab
ENCFF491NUQ,H3K4me3,E12.5,Neural-tube,2,ExpAcc:ENCSR538SRO md5sum:1492485efb478ab3deaf7698f24f2222 URL:https://www.encodeproject.org/files/ENCFF491NUQ/@@download/ENCFF491NUQ.bam genomeversion:mm10,renlab
ENCFF534DDC,H3K4me3,E12.5,Neural-tube,1,ExpAcc:ENCSR538SRO md5sum:c1244d07fb97c196e2b7ff796ee94868 URL:https://www.encodeproject.org/files/ENCFF534DDC/@@download/ENCFF534DDC.bam genomeversion:mm10,renlab
ENCFF958KAW,H3K4me2,E12.5,Neural-tube,2,ExpAcc:ENCSR370MSK md5sum:793725d3c8382567e0e0c5b3ffcd0da1 URL:https://www.encodeproject.org/files/ENCFF958KAW/@@download/ENCFF958KAW.bam genomeversion:mm10,renlab
ENCFF966PDQ,H3K4me2,E12.5,Neural-tube,1,ExpAcc:ENCSR370MSK md5sum:e3958fd7611d0a3817f3aa8f31cb0bda URL:https://www.encodeproject.org/files/ENCFF966PDQ/@@download/ENCFF966PDQ.bam genomeversion:mm10,renlab
ENCFF472GBI,H3K9me3,E12.5,Hindbrain,1,ExpAcc:ENCSR972LUE md5sum:ec6424972626009bc5e916fd73aad7a5 URL:https://www.encodeproject.org/files/ENCFF472GBI/@@download/ENCFF472GBI.bam genomeversion:mm10,renlab
ENCFF037FJR,H3K9me3,E12.5,Hindbrain,2,ExpAcc:ENCSR972LUE md5sum:e18b8f0d34bb48d78f23bf2e90001907 URL:https://www.encodeproject.org/files/ENCFF037FJR/@@download/ENCFF037FJR.bam genomeversion:mm10,renlab
ENCFF689MSN,H3K36me3,E12.5,Cranio-facial,2,ExpAcc:ENCSR582IBX md5sum:52f81e8ed158781320c6556abf2cf53a URL:https://www.encodeproject.org/files/ENCFF689MSN/@@download/ENCFF689MSN.bam genomeversion:mm10,renlab
ENCFF878QEM,H3K36me3,E12.5,Cranio-facial,1,ExpAcc:ENCSR582IBX md5sum:673fcb4fe98c7f8e19fa37fdbffa2c43 URL:https://www.encodeproject.org/files/ENCFF878QEM/@@download/ENCFF878QEM.bam genomeversion:mm10,renlab
ENCFF650YOU,H3K9me3,E12.5,Neural-tube,1,ExpAcc:ENCSR930AFR md5sum:24a758496d215331564ef7debbdc6af3 URL:https://www.encodeproject.org/files/ENCFF650YOU/@@download/ENCFF650YOU.bam genomeversion:mm10,renlab
ENCFF778UPF,H3K9me3,E12.5,Neural-tube,2,ExpAcc:ENCSR930AFR md5sum:814e6e08803cad0fe49159ecd896cc00 URL:https://www.encodeproject.org/files/ENCFF778UPF/@@download/ENCFF778UPF.bam genomeversion:mm10,renlab
ENCFF363INM,H3K4me2,E12.5,Limb,2,ExpAcc:ENCSR488KVB md5sum:a8896069fdbd1653f020b44a73fd099d URL:https://www.encodeproject.org/files/ENCFF363INM/@@download/ENCFF363INM.bam genomeversion:mm10,renlab
ENCFF978YGL,H3K4me2,E12.5,Limb,1,ExpAcc:ENCSR488KVB md5sum:55b9482f1b916988538df9cda990c0b1 URL:https://www.encodeproject.org/files/ENCFF978YGL/@@download/ENCFF978YGL.bam genomeversion:mm10,renlab
ENCFF540SSE,H3K36me3,E12.5,Liver,1,ExpAcc:ENCSR295ZLV md5sum:635fbc05150719c0bb91b8d365040c52 URL:https://www.encodeproject.org/files/ENCFF540SSE/@@download/ENCFF540SSE.bam genomeversion:mm10,renlab
ENCFF148OHE,H3K36me3,E12.5,Liver,2,ExpAcc:ENCSR295ZLV md5sum:07dd77311c388551d6a36a6d333097b0 URL:https://www.encodeproject.org/files/ENCFF148OHE/@@download/ENCFF148OHE.bam genomeversion:mm10,renlab
ENCFF006CZR,H3K4me2,E12.5,Liver,1,ExpAcc:ENCSR110MSZ md5sum:eadea1e2b24fb4ecc8cd325ea3d230ec URL:https://www.encodeproject.org/files/ENCFF006CZR/@@download/ENCFF006CZR.bam genomeversion:mm10,renlab
ENCFF188VND,H3K4me2,E12.5,Liver,2,ExpAcc:ENCSR110MSZ md5sum:aa6c3abe159f378c03e60d6040ed5af5 URL:https://www.encodeproject.org/files/ENCFF188VND/@@download/ENCFF188VND.bam genomeversion:mm10,renlab
ENCFF169CIH,H3K9ac,E12.5,Midbrain,1,ExpAcc:ENCSR312BOK md5sum:49119fb23c151b62c7accbeacc116985 URL:https://www.encodeproject.org/files/ENCFF169CIH/@@download/ENCFF169CIH.bam genomeversion:mm10,renlab
ENCFF858PBW,H3K9ac,E12.5,Midbrain,2,ExpAcc:ENCSR312BOK md5sum:c439d6735dd096b4c8ad5970c3f07b63 URL:https://www.encodeproject.org/files/ENCFF858PBW/@@download/ENCFF858PBW.bam genomeversion:mm10,renlab
ENCFF694RET,H3K27ac,E12.5,Hindbrain,2,ExpAcc:ENCSR784TLR md5sum:5d949e2feb98978f0075414a6508f73e URL:https://www.encodeproject.org/files/ENCFF694RET/@@download/ENCFF694RET.bam genomeversion:mm10,renlab
ENCFF922YBB,H3K27ac,E12.5,Hindbrain,1,ExpAcc:ENCSR784TLR md5sum:c10e95bf6fb6787c2cf50b6e50bc4b3b URL:https://www.encodeproject.org/files/ENCFF922YBB/@@download/ENCFF922YBB.bam genomeversion:mm10,renlab
ENCFF877LTD,H3K9ac,E12.5,Cranio-facial,2,ExpAcc:ENCSR105OGF md5sum:df67fb30848dafca999e979fe8074873 URL:https://www.encodeproject.org/files/ENCFF877LTD/@@download/ENCFF877LTD.bam genomeversion:mm10,renlab
ENCFF721MHK,H3K9ac,E12.5,Cranio-facial,1,ExpAcc:ENCSR105OGF md5sum:79df0c80b2be2fe45fd5c2290d00ac01 URL:https://www.encodeproject.org/files/ENCFF721MHK/@@download/ENCFF721MHK.bam genomeversion:mm10,renlab
ENCFF123TFV,H3K36me3,E12.5,Limb,1,ExpAcc:ENCSR233LBT md5sum:4563e443e67ca0ff957ecd27ae457299 URL:https://www.encodeproject.org/files/ENCFF123TFV/@@download/ENCFF123TFV.bam genomeversion:mm10,renlab
ENCFF808XXF,H3K36me3,E12.5,Limb,2,ExpAcc:ENCSR233LBT md5sum:7a14567b8dc830a3e16b914a9382c2e0 URL:https://www.encodeproject.org/files/ENCFF808XXF/@@download/ENCFF808XXF.bam genomeversion:mm10,renlab
ENCFF085YPA,H3K4me1,E12.5,Cranio-facial,2,ExpAcc:ENCSR645ETR md5sum:fdb374965bc206dc5f95d8656e48a395 URL:https://www.encodeproject.org/files/ENCFF085YPA/@@download/ENCFF085YPA.bam genomeversion:mm10,renlab
ENCFF384WIY,H3K4me1,E12.5,Cranio-facial,1,ExpAcc:ENCSR645ETR md5sum:eff1451c9027726cb95355b59775d851 URL:https://www.encodeproject.org/files/ENCFF384WIY/@@download/ENCFF384WIY.bam genomeversion:mm10,renlab
ENCFF271MJX,H3K4me2,E12.5,Forebrain,1,ExpAcc:ENCSR782SUW md5sum:366a7aad8b116e50b8055bde2d0cadc6 URL:https://www.encodeproject.org/files/ENCFF271MJX/@@download/ENCFF271MJX.bam genomeversion:mm10,renlab
ENCFF304MME,H3K4me2,E12.5,Forebrain,2,ExpAcc:ENCSR782SUW md5sum:aad497abb533e40ea8117702bcf02f13 URL:https://www.encodeproject.org/files/ENCFF304MME/@@download/ENCFF304MME.bam genomeversion:mm10,renlab
ENCFF727JWW,H3K36me3,E12.5,Hindbrain,1,ExpAcc:ENCSR508HYL md5sum:c568868f451009cfcecf444e34d0d901 URL:https://www.encodeproject.org/files/ENCFF727JWW/@@download/ENCFF727JWW.bam genomeversion:mm10,renlab
ENCFF237FPG,H3K36me3,E12.5,Hindbrain,2,ExpAcc:ENCSR508HYL md5sum:f2a92a2cc09822c5ba70537064911434 URL:https://www.encodeproject.org/files/ENCFF237FPG/@@download/ENCFF237FPG.bam genomeversion:mm10,renlab
ENCFF422UXO,H3K4me1,E12.5,Hindbrain,1,ExpAcc:ENCSR014MXQ md5sum:46fc30f62a7fadb6476f548b6a2d41aa URL:https://www.encodeproject.org/files/ENCFF422UXO/@@download/ENCFF422UXO.bam genomeversion:mm10,renlab
ENCFF969DHB,H3K4me1,E12.5,Hindbrain,2,ExpAcc:ENCSR014MXQ md5sum:8e0e1c85b27b3cfaeb57963e67d7302e URL:https://www.encodeproject.org/files/ENCFF969DHB/@@download/ENCFF969DHB.bam genomeversion:mm10,renlab
ENCFF535XOW,H3K27me3,E12.5,Cranio-facial,2,ExpAcc:ENCSR257GTR md5sum:2c9743f506cbd0a79bcab0b63fc70f6a URL:https://www.encodeproject.org/files/ENCFF535XOW/@@download/ENCFF535XOW.bam genomeversion:mm10,renlab
ENCFF463FED,H3K27me3,E12.5,Cranio-facial,1,ExpAcc:ENCSR257GTR md5sum:c672ff6f650dec20dbddd9360e3bb9e0 URL:https://www.encodeproject.org/files/ENCFF463FED/@@download/ENCFF463FED.bam genomeversion:mm10,renlab
ENCFF300AEF,H3K4me3,E12.5,Forebrain,1,ExpAcc:ENCSR527EUE md5sum:35462603f169a1e0711df926f4b41436 URL:https://www.encodeproject.org/files/ENCFF300AEF/@@download/ENCFF300AEF.bam genomeversion:mm10,renlab
ENCFF123XZJ,H3K4me3,E12.5,Forebrain,2,ExpAcc:ENCSR527EUE md5sum:bf8ba940575fe4cd8bf946cc3b8d7b64 URL:https://www.encodeproject.org/files/ENCFF123XZJ/@@download/ENCFF123XZJ.bam genomeversion:mm10,renlab
ENCFF405EMM,Input,E12.5,Neural-tube,2,ExpAcc:ENCSR991FSR md5sum:3b57080afc3b4262d118f86813837d6f URL:https://www.encodeproject.org/files/ENCFF405EMM/@@download/ENCFF405EMM.bam genomeversion:mm10,renlab
ENCFF986JLW,Input,E12.5,Neural-tube,1,ExpAcc:ENCSR991FSR md5sum:53e270d03df7c0a77970cd7880943e35 URL:https://www.encodeproject.org/files/ENCFF986JLW/@@download/ENCFF986JLW.bam genomeversion:mm10,renlab
ENCFF233LRZ,Input,E12.5,Midbrain,2,ExpAcc:ENCSR415FCU md5sum:a2229138032367ec6216cac6a953b2df URL:https://www.encodeproject.org/files/ENCFF233LRZ/@@download/ENCFF233LRZ.bam genomeversion:mm10,renlab
ENCFF595MDP,Input,E12.5,Midbrain,1,ExpAcc:ENCSR415FCU md5sum:10cabaa4c012f754c5fb75b1a151fa26 URL:https://www.encodeproject.org/files/ENCFF595MDP/@@download/ENCFF595MDP.bam genomeversion:mm10,renlab
ENCFF367XZM,H3K9ac,E12.5,Forebrain,1,ExpAcc:ENCSR161UUY md5sum:63dbb89348315d3281bce226d32b325b URL:https://www.encodeproject.org/files/ENCFF367XZM/@@download/ENCFF367XZM.bam genomeversion:mm10,renlab
ENCFF315ILC,H3K9ac,E12.5,Forebrain,2,ExpAcc:ENCSR161UUY md5sum:243503c98a1db2aa873cfe2adad8592f URL:https://www.encodeproject.org/files/ENCFF315ILC/@@download/ENCFF315ILC.bam genomeversion:mm10,renlab
ENCFF103FPP,H3K9me3,E12.5,Limb,2,ExpAcc:ENCSR943QUH md5sum:775b3be38cec5abc84dab71203bc791c URL:https://www.encodeproject.org/files/ENCFF103FPP/@@download/ENCFF103FPP.bam genomeversion:mm10,renlab
ENCFF171RON,H3K9me3,E12.5,Limb,1,ExpAcc:ENCSR943QUH md5sum:cf07b436042ab491cc513a50b5228641 URL:https://www.encodeproject.org/files/ENCFF171RON/@@download/ENCFF171RON.bam genomeversion:mm10,renlab
ENCFF860ALD,H3K27me3,E12.5,Forebrain,2,ExpAcc:ENCSR297CHD md5sum:82a51e573d1ceac361947d90c202342e URL:https://www.encodeproject.org/files/ENCFF860ALD/@@download/ENCFF860ALD.bam genomeversion:mm10,renlab
ENCFF103JWB,H3K27me3,E12.5,Forebrain,1,ExpAcc:ENCSR297CHD md5sum:e6de9ba841dbf8711820e2dc94b16806 URL:https://www.encodeproject.org/files/ENCFF103JWB/@@download/ENCFF103JWB.bam genomeversion:mm10,renlab
ENCFF402LOE,H3K4me1,E12.5,Limb,1,ExpAcc:ENCSR751AAB md5sum:eb37cc956dbd1d14aa5b5c02595a54e9 URL:https://www.encodeproject.org/files/ENCFF402LOE/@@download/ENCFF402LOE.bam genomeversion:mm10,renlab
ENCFF311IXA,H3K4me1,E12.5,Limb,2,ExpAcc:ENCSR751AAB md5sum:39baf30f1fe83fae648585dcb71768b9 URL:https://www.encodeproject.org/files/ENCFF311IXA/@@download/ENCFF311IXA.bam genomeversion:mm10,renlab
ENCFF950FXV,Input,E12.5,Forebrain,1,ExpAcc:ENCSR523QKO md5sum:4046a03a799e478bd3ded8968d5e76c4 URL:https://www.encodeproject.org/files/ENCFF950FXV/@@download/ENCFF950FXV.bam genomeversion:mm10,renlab
ENCFF670KZF,Input,E12.5,Forebrain,2,ExpAcc:ENCSR523QKO md5sum:a8d95a798707a0da80529ead7d3991c0 URL:https://www.encodeproject.org/files/ENCFF670KZF/@@download/ENCFF670KZF.bam genomeversion:mm10,renlab
ENCFF581EXC,Input,E12.5,Hindbrain,1,ExpAcc:ENCSR659EZI md5sum:f0bcd15b662b118b210da4989d4d7a29 URL:https://www.encodeproject.org/files/ENCFF581EXC/@@download/ENCFF581EXC.bam genomeversion:mm10,renlab
ENCFF071EKX,Input,E12.5,Hindbrain,2,ExpAcc:ENCSR659EZI md5sum:153d24ac8632a495532002f8fcad3127 URL:https://www.encodeproject.org/files/ENCFF071EKX/@@download/ENCFF071EKX.bam genomeversion:mm10,renlab
ENCFF149CKY,H3K36me3,E12.5,Forebrain,2,ExpAcc:ENCSR345DDI md5sum:e0cf74274bacfef6ad7c06a9f573402c URL:https://www.encodeproject.org/files/ENCFF149CKY/@@download/ENCFF149CKY.bam genomeversion:mm10,renlab
ENCFF880MLB,H3K36me3,E12.5,Forebrain,1,ExpAcc:ENCSR345DDI md5sum:f3bca108d7112364c4a2640c7b0b5842 URL:https://www.encodeproject.org/files/ENCFF880MLB/@@download/ENCFF880MLB.bam genomeversion:mm10,renlab
ENCFF454YIK,H3K4me2,E12.5,Cranio-facial,2,ExpAcc:ENCSR195NDO md5sum:1db78486748ebc9bbefa9f1f5b85cefd URL:https://www.encodeproject.org/files/ENCFF454YIK/@@download/ENCFF454YIK.bam genomeversion:mm10,renlab
ENCFF414ZCL,H3K4me2,E12.5,Cranio-facial,1,ExpAcc:ENCSR195NDO md5sum:42956f21bc671b6516a14e3dcb80861b URL:https://www.encodeproject.org/files/ENCFF414ZCL/@@download/ENCFF414ZCL.bam genomeversion:mm10,renlab
ENCFF113CLY,H3K36me3,E12.5,Neural-tube,2,ExpAcc:ENCSR094QZC md5sum:440a1ce08ee78f822e06e05a4c74588e URL:https://www.encodeproject.org/files/ENCFF113CLY/@@download/ENCFF113CLY.bam genomeversion:mm10,renlab
ENCFF229MEY,H3K36me3,E12.5,Neural-tube,1,ExpAcc:ENCSR094QZC md5sum:5c5c30c64b26b33d2261853907647451 URL:https://www.encodeproject.org/files/ENCFF229MEY/@@download/ENCFF229MEY.bam genomeversion:mm10,renlab
ENCFF332HXW,H3K36me3,E12.5,Midbrain,1,ExpAcc:ENCSR764UIE md5sum:ae3a119500fc248dd8a5a1f953e66403 URL:https://www.encodeproject.org/files/ENCFF332HXW/@@download/ENCFF332HXW.bam genomeversion:mm10,renlab
ENCFF717XUD,H3K36me3,E12.5,Midbrain,2,ExpAcc:ENCSR764UIE md5sum:334fb86e5bfb1b06df99b24f069e5b52 URL:https://www.encodeproject.org/files/ENCFF717XUD/@@download/ENCFF717XUD.bam genomeversion:mm10,renlab
ENCFF853WJR,H3K9me3,E12.5,Cranio-facial,1,ExpAcc:ENCSR316AZB md5sum:fb8257600570b10810671832a1d5d292 URL:https://www.encodeproject.org/files/ENCFF853WJR/@@download/ENCFF853WJR.bam genomeversion:mm10,renlab
ENCFF927QUP,H3K9me3,E12.5,Cranio-facial,2,ExpAcc:ENCSR316AZB md5sum:a179ae35dc22522329b55739cef5659c URL:https://www.encodeproject.org/files/ENCFF927QUP/@@download/ENCFF927QUP.bam genomeversion:mm10,renlab
ENCFF882GPM,H3K27ac,E12.5,Limb,2,ExpAcc:ENCSR737QWV md5sum:8f498080bbda4ecf57a84febc1c4c681 URL:https://www.encodeproject.org/files/ENCFF882GPM/@@download/ENCFF882GPM.bam genomeversion:mm10,renlab
ENCFF524RYH,H3K27ac,E12.5,Limb,1,ExpAcc:ENCSR737QWV md5sum:b5b9ed8a8d4f2961418f753d8dc9f24e URL:https://www.encodeproject.org/files/ENCFF524RYH/@@download/ENCFF524RYH.bam genomeversion:mm10,renlab
ENCFF695HQO,H3K4me1,E12.5,Neural-tube,2,ExpAcc:ENCSR263CKR md5sum:55b7dd2a4e569d4ff6fd52e9ba3395b0 URL:https://www.encodeproject.org/files/ENCFF695HQO/@@download/ENCFF695HQO.bam genomeversion:mm10,renlab
ENCFF538WQO,H3K4me1,E12.5,Neural-tube,1,ExpAcc:ENCSR263CKR md5sum:c62c63a90cd3cd69d6878ef949b49749 URL:https://www.encodeproject.org/files/ENCFF538WQO/@@download/ENCFF538WQO.bam genomeversion:mm10,renlab
ENCFF958YCB,H3K27ac,E12.5,Forebrain,2,ExpAcc:ENCSR966AIB md5sum:85faf661f08ec87c7d56b431b832e948 URL:https://www.encodeproject.org/files/ENCFF958YCB/@@download/ENCFF958YCB.bam genomeversion:mm10,renlab
ENCFF817HZB,H3K27ac,E12.5,Forebrain,1,ExpAcc:ENCSR966AIB md5sum:df6b2f6696854247dee6618c90182d5b URL:https://www.encodeproject.org/files/ENCFF817HZB/@@download/ENCFF817HZB.bam genomeversion:mm10,renlab
ENCFF063SHI,H3K4me1,E12.5,Forebrain,2,ExpAcc:ENCSR243JOL md5sum:a7358372fd9f60ab9c2fc627bb44bcaa URL:https://www.encodeproject.org/files/ENCFF063SHI/@@download/ENCFF063SHI.bam genomeversion:mm10,renlab
ENCFF394WOA,H3K4me1,E12.5,Forebrain,1,ExpAcc:ENCSR243JOL md5sum:55e3f99e1a6a4baac11cda3fbf7665f1 URL:https://www.encodeproject.org/files/ENCFF394WOA/@@download/ENCFF394WOA.bam genomeversion:mm10,renlab
ENCFF368MLC,H3K4me3,E12.5,Midbrain,2,ExpAcc:ENCSR554TSO md5sum:46c959379a2a012cc223bd2532b3bc91 URL:https://www.encodeproject.org/files/ENCFF368MLC/@@download/ENCFF368MLC.bam genomeversion:mm10,renlab
ENCFF872FCD,H3K4me3,E12.5,Midbrain,1,ExpAcc:ENCSR554TSO md5sum:3c1fb584e606c2ed6f3c9efa98fb3f92 URL:https://www.encodeproject.org/files/ENCFF872FCD/@@download/ENCFF872FCD.bam genomeversion:mm10,renlab
ENCFF181YLG,H3K4me3,E12.5,Cranio-facial,2,ExpAcc:ENCSR106QSU md5sum:40ff8df56dc73c9f1291b5833e14c5ff URL:https://www.encodeproject.org/files/ENCFF181YLG/@@download/ENCFF181YLG.bam genomeversion:mm10,renlab
ENCFF100DZF,H3K4me3,E12.5,Cranio-facial,1,ExpAcc:ENCSR106QSU md5sum:de3c36caa3eebeaa767fe8204c01a4f0 URL:https://www.encodeproject.org/files/ENCFF100DZF/@@download/ENCFF100DZF.bam genomeversion:mm10,renlab
ENCFF028OLU,Input,E12.5,Limb,1,ExpAcc:ENCSR218CUA md5sum:02e0a55590df51a26366f2134bfa1d6e URL:https://www.encodeproject.org/files/ENCFF028OLU/@@download/ENCFF028OLU.bam genomeversion:mm10,renlab
ENCFF059DKF,Input,E12.5,Limb,2,ExpAcc:ENCSR218CUA md5sum:6a4a172e8951d3f9a8bc4c4e35c674b7 URL:https://www.encodeproject.org/files/ENCFF059DKF/@@download/ENCFF059DKF.bam genomeversion:mm10,renlab
ENCFF201GUW,H3K4me1,E12.5,Midbrain,2,ExpAcc:ENCSR157IVC md5sum:6d1d363dccccc6fc156d858a9a20dcc3 URL:https://www.encodeproject.org/files/ENCFF201GUW/@@download/ENCFF201GUW.bam genomeversion:mm10,renlab
ENCFF842HEF,H3K4me1,E12.5,Midbrain,1,ExpAcc:ENCSR157IVC md5sum:205c090fae3a3637469cecd370cad60a URL:https://www.encodeproject.org/files/ENCFF842HEF/@@download/ENCFF842HEF.bam genomeversion:mm10,renlab
ENCFF716WWK,H3K27me3,E12.5,Liver,2,ExpAcc:ENCSR642ZLN md5sum:b67ccf0f1109775f691a4611e03f4953 URL:https://www.encodeproject.org/files/ENCFF716WWK/@@download/ENCFF716WWK.bam genomeversion:mm10,renlab
ENCFF306FUM,H3K27me3,E12.5,Liver,1,ExpAcc:ENCSR642ZLN md5sum:7b5d92bc495648cfa3e11a6ef571cdfc URL:https://www.encodeproject.org/files/ENCFF306FUM/@@download/ENCFF306FUM.bam genomeversion:mm10,renlab
ENCFF523JDK,H3K27ac,E12.5,Liver,1,ExpAcc:ENCSR136GMT md5sum:38bae5a325e83c7591d5481b4e9a63d2 URL:https://www.encodeproject.org/files/ENCFF523JDK/@@download/ENCFF523JDK.bam genomeversion:mm10,renlab
ENCFF950LXL,H3K27ac,E12.5,Liver,2,ExpAcc:ENCSR136GMT md5sum:e2bd396d93c4707ad29a7b8d97083276 URL:https://www.encodeproject.org/files/ENCFF950LXL/@@download/ENCFF950LXL.bam genomeversion:mm10,renlab
ENCFF724ERY,H3K27ac,E12.5,Cranio-facial,2,ExpAcc:ENCSR813SCQ md5sum:c90d8478566cc0065e2e7a80c6908d94 URL:https://www.encodeproject.org/files/ENCFF724ERY/@@download/ENCFF724ERY.bam genomeversion:mm10,renlab
ENCFF629NXB,H3K27ac,E12.5,Cranio-facial,1,ExpAcc:ENCSR813SCQ md5sum:ebaf621bc97c1cf4355c7a3b62b70d6d URL:https://www.encodeproject.org/files/ENCFF629NXB/@@download/ENCFF629NXB.bam genomeversion:mm10,renlab
